DapipId,UNITID,LocationName,ParentName,ParentDapipId,LocationType,Address,GeneralPhone,AdminName,AdminPhone,AdminEmail,Fax
123518019,150145,Bethel University at Anoka-Ramsey Community College,Bethel University,123518,Additional Location,11200 Mississippi Blvd NW; Coon Rapids; MN 55433,,,,,
123518020,150145,Bethel University at Berean Baptist Church,Bethel University,123518,Additional Location,309 East County Road 42; Burnsville; MN 55306,,,,,
123518021,150145,Bethel University at EMPI- Inc,Bethel University,123518,Additional Location,599 Cardigan Road; Shoreview; MN 55126,,,,,
123518022,150145,Bethel University at Rosemount Community Center,Bethel University,123518,Additional Location,13885 South Robert Train; Rosemount; MN 55068,,,,,
123518023,150145,Bethel University at Toro,Bethel University,123518,Additional Location,8111 Lyndale Ave South; Bloomington; MN 55420-1196,,,,,
123518024,150145,Bethel University at Wooddale Church,Bethel University,123518,Additional Location,6630 Shady Oak Road; Eden Prairie; MN 55344-7730,,,,,
123518025,150145,Bethel University at Ridgewood Church,Bethel University,123518,Additional Location,4420 County Road 101; Minnetonka; MN 55345,,,,,
123518026,150145,Bethel University at Site 25,Bethel University,123518,Additional Location,1030 Newton Ave South; Bloomington; MN 55420,,,,,
123518027,150145,Bethel University at Union Gospel Mission,Bethel University,123518,Additional Location,580 Highway 96 West; Shoreview; MN 55126,,,,,
123518028,150145,Bethel University at Minnehaha Academy,Bethel University,123518,Additional Location,3107 47th Ave South; Minneapolis; MN 55406,,,,,
123518029,150145,Bethel University at Craguns Resort and Hotel,Bethel University,123518,Additional Location,11000 Craguns Drive; Brainerd; MN 56401-2020,,,,,
123518030,150145,Bethel University at St. Paul Police Department,Bethel University,123518,Additional Location,367 Grove Street; St. Paul; MN 55101-2416,,,,,
123518031,150145,Bethel University at Crossroads College,Bethel University,123518,Additional Location,920 Mayowood Rd SW Rochester; Rochester; MN 55902-2382,,,,,
123518032,150145,Bethel University at Lake Superior College,Bethel University,123518,Additional Location,2101 Trinity Road; Duluth; MN 55811,,,,,
123518033,150145,Bethel University at Anderson Enterpreneurial Center,Bethel University,123518,Additional Location,616 Roosevelt Road; St. Cloud; MN 56301,,,,,
123518034,150145,Bethel University at Bethany College of Missions,Bethel University,123518,Additional Location,6820 Auto Club Road; Bloomington; MN 55438-2848,,,,,
123518035,150145,Bethel University at Eden Prairie Center,Bethel University,123518,Additional Location,125 Eden Prairie Center; Eden Prairie; MN 55344-5392,,,,,
123518036,150145,Bethel University at 2 Pine Tree,Bethel University,123518,Additional Location,2 Pine Tree Drive; Arden Hills; MN 55112,,,,,
123518037,150145,Bethel University at Wilder Center,Bethel University,123518,Additional Location,451 Lexington Pkwy. North; St. Paul; MN 55104,,,,,
123518038,150145,Bethel Seminary of the East,Bethel University,123518,Additional Location,2325 Maryland Road; Suite 225; Willow Grove; PA 19090,,,,,
123518039,150145,Bethel Seminary San Diego,Bethel University,123518,Additional Location,6116 Arosa St; San Diego; CA 92115,,,,,
123518040,150145,Bethel University at Woodwinds Health Campus,Bethel University,123518,Additional Location,1925 Woodwinds Drive; Woodbury; MN 55125,,,,,
123518041,150145,Bethel Seminary of the East at Philadelphia Center,Bethel University,123518,Additional Location,1605 N Limekiln Pike; Dresher; PA 19025-9965,,,,,
123518042,150145,Bethel Seminary of the East at New York Center,Bethel University,123518,Additional Location,142-10 Sanford Avenue; Flushing; NY 11355,,,,,
123518043,150145,Bethel Seminary of the East at New England Center,Bethel University,123518,Additional Location,22 Faith Avenue; Auburn; MA 01501-1806,,,,,
123518044,150145,Bethel Seminary of the East at Washington DC Center,Bethel University,123518,Additional Location,3600 Brightseat Road; Landover; MD 20785-2411,,,,,
123518045,150145,Bethel Seminary,Bethel University,123518,Additional Location,3949 Bethel Dr; Saint Paul; MN 55112,,,,,
123518046,150145,Elim Care,Bethel University,123518,Additional Location,7485 Office Ridge Circle; Eden Prairie; MN 55344,,,,,
123518047,150145,Maranatha Christian Academy,Bethel University,123518,Additional Location,9201 75th Avenue North; Brooklyn Park; MN 55428,,,,,
123536,173203,Central Lakes College,-,-,Institution,501 West College Drive; Brainerd; MN 56401,2188558000,DR. JOSEPH BIRMINGHAM,2188558037,jbirmingham@clcmn.edu,2188558220
123536002,173203,Central Lakes College at Staples,Central Lakes College,123536,Additional Location,1830 Airport Road; Staples; MN 56479,,,,,
123536003,173203,Central Lakes College at Aitkin High School,Central Lakes College,123536,Additional Location,306 Second Street NW; Aitkin; MN 56431,,,,,
123536004,173203,Central Lakes College at Holdingford High School,Central Lakes College,123536,Additional Location,900 Fifth Street; Holdingford; MN 56340,,,,,
123536005,173203,Central Lakes College at Little Falls High School,Central Lakes College,123536,Additional Location,1001 SE Fifth Avenue; Little Falls; MN 56345,,,,,
123536006,173203,Central Lakes College at Long Prairie High School,Central Lakes College,123536,Additional Location,205 South Second Street; Long Prairie; MN 56347,,,,,
123536007,173203,Central Lakes College at Mille Lacs Reservation,Central Lakes College,123536,Additional Location,County Road 67; Onamia; MN 56359,,,,,
123536008,173203,Central Lakes College at Onamia High School,Central Lakes College,123536,Additional Location,35465  125th Avenue South; Onamia; MN 56359,,,,,
123536009,173203,Central Lakes College at Pierz High School,Central Lakes College,123536,Additional Location,112 Kaminic Street; Pierz; MN 56364,,,,,
123536010,173203,Central Lakes College at Royalton High School,Central Lakes College,123536,Additional Location,120 South First Street; Royalton; MN 56373,,,,,
123536011,173203,Central Lakes College at Swanville/Grey Eagle,Central Lakes College,123536,Additional Location,602 Degraff Street; Swanville; MN 56336,,,,,
123536012,173203,Central Lakes College at Upsala High School,Central Lakes College,123536,Additional Location,415 South Main Street; Upsala; MN 56384,,,,,
123536013,173203,Central Lakes College at Pine River Community Outreach,Central Lakes College,123536,Additional Location,980 1st Street North; Pine River; MN 56474-0610,,,,,
123536014,173203,Central Lakes College at Mille Lacs Tribal College,Central Lakes College,123536,Additional Location,43651 Oodena Drive; Onamia; MN 56359,,,,,
123536015,173203,Central Lakes College at Brainerd High School,Central Lakes College,123536,Additional Location,702 South 5th Street; Brainerd; MN 56401,,,,,
123536016,173203,Central Lakes College at Crosby-Ironton High School,Central Lakes College,123536,Additional Location,711 Poplar Street; Crosby; MN 56441,,,,,
123536017,173203,Central Lakes College at Pequot Lakes High School,Central Lakes College,123536,Additional Location,30805 Olson Street; Pequot Lakes; MN 56472,,,,,
123536018,173203,Central Lakes College at Sauk Centre High School,Central Lakes College,123536,Additional Location,903 State Road; Sauk Centre; MN 56378,,,,,
123536019,173203,Central Lakes College at Northland High School,Central Lakes College,123536,Additional Location,316 Main Street East; Remer; MN 56672,,,,,
123536020,173203,Central Lakes College at Pine River-Backus High School,Central Lakes College,123536,Additional Location,810 First Street North; Pine River; MN 56474,,,,,
123536021,173203,Central Lakes College at Staples-Motley High School,Central Lakes College,123536,Additional Location,401 Centennial Lane; Staples; MN 56479,,,,,
123536022,173203,Staples West Campus,Central Lakes College,123536,Additional Location,10004 - 255th Avenue; Staples; MN 56479,,,,,
123536023,173203,Belgrade-Brooten-Elrosa High School,Central Lakes College,123536,Additional Location,701 Washburn AVenue; Belgrade; MN 56312,,,,,
123536024,173203,Monticello High School,Central Lakes College,123536,Additional Location,5225 School Blvd; Monticello; MN 55362,,,,,
123536025,173203,Parkers Prairie High School,Central Lakes College,123536,Additional Location,411 S Otter Avenue; Parkers Prairie; MN 56361,,,,,
123536026,173203,Pillager High School,Central Lakes College,123536,Additional Location,323 East 2nd Street South; Pillager; MN 56473,,,,,
123536027,173203,Baxter Industrial Park,Central Lakes College,123536,Additional Location,7771 College Road; Baxter; MN 56425,,,,,
123536028,173203,Browerville High School,Central Lakes College,123536,Additional Location,620 Park Avenue N; Browerville; MN 56438,,,,,
123545,173258,Carleton College,-,-,Institution,One North College Street; Northfield; MN 55057-4001,5076464000,ROBERT ODEN A JR,5076464190,,
123554,190248,Concordia College,-,-,Institution,901 S. 8th St.; Moorhead; MN 56562,2182994100,Pamela M. Jolicoeur,2182993004,jolicoeur@cord.edu,
123554002,190248,Concordia College at Concordia Language Villages,Concordia College,123554,Additional Location,8659 Thorsonveien Road; Bemidji; MN 56601-9556,,,,,
123563,173328,Concordia University- St. Paul,-,-,Institution,1282 Concordia Ave; St. Paul; MN 55104-5494,6516418278,ROBERT A HOLST,6516418230,,
123563002,173328,Concordia University- St. Paul at Anoka Middle School Center for the Arts - Fred Moore Campus,Concordia University- St. Paul,123563,Additional Location,1523 5th Ave South; Anoka; MN 55303,,,,,
123563003,173328,Concordia University- St. Paul at Falcon Ridge Middle School,Concordia University- St. Paul,123563,Additional Location,12900 Johnny Cake Ri; Apple Valley; MN 55124,,,,,
123563004,173328,Concordia University- St. Paul at Park Center High School,Concordia University- St. Paul,123563,Additional Location,7300 Brooklyn Blvd; Brooklyn Park; MN 55443,,,,,
123563005,173328,Concordia University- St. Paul at Diamondhead Education Center,Concordia University- St. Paul,123563,Additional Location,200 West Burnsville; Burnsville; MN 55337,,,,,
123563006,173328,Concordia University- St. Paul at Anoka-Ramsey Community College,Concordia University- St. Paul,123563,Additional Location,11200 Mississippi Bl; Coon Rapids; MN 55403,,,,,
123563007,173328,Concordia University- St. Paul at Central High School,Concordia University- St. Paul,123563,Additional Location,800 E. Central Entra; Duluth; MN 55811,,,,,
123563008,173328,Concordia University- St. Paul at First United Methodist Church,Concordia University- St. Paul,123563,Additional Location,230 E Skyline Parkwa; Duluth; MN 55811,,,,,
123563009,173328,Concordia University- St. Paul at Southview Middle School,Concordia University- St. Paul,123563,Additional Location,4725 Southview Ln; Edina; MN 55424,,,,,
123563010,173328,Concordia University- St. Paul at Hutchinon West Elementary,Concordia University- St. Paul,123563,Additional Location,875 School Rd W; Hutchinson; MN 55350,,,,,
123563011,173328,Concordia University- St. Paul at Hutchinson Sr High School,Concordia University- St. Paul,123563,Additional Location,1200 Roberts Road; Hutchinson; MN 55350,,,,,
123563012,173328,Concordia University- St. Paul at Bluff View Elementary School,Concordia University- St. Paul,123563,Additional Location,1156 West Lakewood Ave; Lake City; MN 55041,,,,,
123563013,173328,Concordia University- St. Paul at Mankato West High School,Concordia University- St. Paul,123563,Additional Location,1351 South Riverfron; Mankato; MN 56001,,,,,
123563014,173328,Concordia University- St. Paul at Minnetonka High School,Concordia University- St. Paul,123563,Additional Location,18301 Highway 7; Minnetonka; MN 55345,,,,,
123563015,173328,Concordia University- St. Paul at Owatonna High School,Concordia University- St. Paul,123563,Additional Location,333 E. School Street; Owatonna; MN 55060,,,,,
123563016,173328,Concordia University- St. Paul at West Lutheran High School,Concordia University- St. Paul,123563,Additional Location,3350 Harbor Lane N; Plymouth; MN 55447,,,,,
123563017,173328,Concordia University- St. Paul at Ramsey Elementary School,Concordia University- St. Paul,123563,Additional Location,15000 Nowthen Blvd.; Ramsey; MN 55303,,,,,
123563018,173328,Concordia University- St. Paul at Century High School,Concordia University- St. Paul,123563,Additional Location,2525 Viola Road NE; Rochester; MN 55906,,,,,
123563019,173328,Concordia University- St. Paul at Spring Lake Park High School,Concordia University- St. Paul,123563,Additional Location,1100 81st Ave NE; Spring Lake Park; MN 55432,,,,,
123563020,173328,Concordia University- St. Paul at Prince of Peace Lutheran School,Concordia University- St. Paul,123563,Additional Location,4770 County Road 120; St. Cloud; MN 56303,,,,,
123563021,173328,Concordia University- St. Paul at Ordean East Middle School,Concordia University- St. Paul,123563,Additional Location,2900 East 4th St; Duluth; MN 55812,,,,,
123563022,173328,Concordia University- St. Paul at Woodland Middle School,Concordia University- St. Paul,123563,Additional Location,201 Clover St; Duluth; MN 55812,,,,,
123563023,173328,Concordia University- St. Paul at Rochester Central Lutheran School,Concordia University- St. Paul,123563,Additional Location,2619 9th Ave NW; Rochester; MN 55901-2398,,,,,
123563024,173328,Concordia University- St. Paul at Toro Company,Concordia University- St. Paul,123563,Additional Location,8111 Lyndale Ave South; Bloomington; MN 55420,,,,,
123563025,173328,Concordia University- St. Paul at Duluth Air National Guard Base,Concordia University- St. Paul,123563,Additional Location,4680 Viper Street; Duluth; MN 55811,,,,,
123563026,173328,Concordia University- St. Paul at Owatonna College and University Center,Concordia University- St. Paul,123563,Additional Location,965 Alexander Drive SW; Owatonna; MN 55060,,,,,
