UNITID,CIPCODE,CREDLEV
170082,3001,3
170082,3008,5
170082,3010,3
170082,3020,3
170082,3023,1
170082,3105,1
170082,3105,3
170082,3801,3
170082,3802,3
170082,4005,1
170082,4005,3
170082,4006,3
170082,4008,3
170082,4201,3
170082,4227,3
170082,4228,4
170082,4228,5
170082,4228,8
170082,4301,3
170082,4301,5
170082,4404,3
170082,4404,5
170082,4404,8
170082,4407,3
170082,4407,5
170082,4501,3
170082,4502,1
170082,4502,3
170082,4506,3
170082,4507,1
170082,4507,3
170082,4509,3
170082,4510,3
170082,4511,3
170082,5003,3
170082,5005,3
170082,5006,3
170082,5007,3
170082,5009,1
170082,5009,3
170082,5102,3
170082,5102,5
170082,5107,3
170082,5107,5
170082,5109,3
170082,5109,5
170082,5110,3
170082,5111,3
170082,5111,5
170082,5122,5
170082,5123,3
170082,5123,5
170082,5123,6
170082,5123,7
170082,5131,5
170082,5138,3
170082,5138,4
170082,5138,5
170082,5138,6
170082,5138,7
170082,5138,8
170082,5199,3
170082,5201,3
170082,5201,5
170082,5202,3
170082,5203,3
170082,5203,5
170082,5206,3
170082,5207,3
170082,5208,3
170082,5209,3
170082,5210,3
170082,5211,3
170082,5213,3
170082,5214,3
170082,5215,1
170082,5216,5
170082,5216,8
170082,5401,1
170082,5401,3
170091,901,3
170091,909,2
170091,909,3
170091,1312,2
170091,1312,3
170091,2401,2
170091,2401,3
170091,3902,2
170091,3902,3
170091,3903,2
170091,3903,3
170091,3904,2
170091,3904,3
170091,3905,2
170091,3905,3
170091,3906,2
170091,3906,3
170091,3907,2
170091,3907,3
170091,4201,2
170091,4201,3
170091,5202,2
170091,5202,3
170091,5401,2
170091,5401,3
170240,301,2
170240,409,2
170240,502,1
170240,901,2
170240,904,1
170240,904,2
170240,1002,1
170240,1003,1
170240,1102,1
170240,1102,2
170240,1108,1
170240,1108,2
170240,1109,1
170240,1109,2
170240,1110,1
170240,1110,2
170240,1205,1
170240,1205,2
170240,1205,3
170240,1310,2
170240,1312,2
170240,1313,2
170240,1315,1
170240,1401,2
170240,1419,2
170240,1500,2
170240,1501,2
170240,1503,1
170240,1503,2
170240,1504,1
170240,1505,1
170240,1505,2
170240,1506,1
170240,1506,2
170240,1508,2
170240,1513,1
170240,1513,2
170240,1517,2
170240,1599,2
170240,1609,1
170240,1609,2
170240,1616,2
170240,1907,1
170240,1907,2
170240,2200,1
170240,2203,1
170240,2203,2
170240,2401,1
170240,2401,2
170240,2601,2
170240,3099,2
170240,3105,1
170240,3105,2
170240,3801,2
170240,3802,2
170240,4005,2
170240,4101,1
170240,4101,2
170240,4201,2
170240,4299,2
170240,4301,1
170240,4301,2
170240,4402,1
170240,4402,2
170240,4407,2
170240,4507,2
170240,4510,2
170240,4511,2
170240,4600,2
170240,4603,1
170240,4604,1
170240,4604,2
170240,4605,1
170240,4605,2
170240,4700,2
170240,4701,1
170240,4701,2
170240,4703,1
170240,4703,2
170240,4706,1
170240,4706,2
170240,4799,1
170240,4800,1
170240,4805,1
170240,4805,2
170240,4808,1
170240,4902,1
170240,5003,2
170240,5004,1
170240,5004,2
170240,5005,2
170240,5006,1
170240,5007,2
170240,5009,2
170240,5107,1
170240,5107,2
170240,5108,1
170240,5108,2
170240,5109,1
170240,5109,2
170240,5111,2
170240,5118,2
170240,5127,1
170240,5138,2
170240,5139,1
170240,5201,2
170240,5202,1
170240,5202,2
170240,5203,1
170240,5203,2
170240,5204,1
170240,5204,2
170240,5207,1
170240,5207,2
170240,5209,1
170240,5209,2
170240,5209,3
170240,5211,2
170240,5401,2
170286,501,3
170286,901,3
170286,1601,3
170286,1605,3
170286,1609,3
170286,1612,3
170286,2301,3
170286,2601,3
170286,2602,3
170286,2701,3
170286,2703,3
170286,3105,3
170286,3800,3
170286,3801,3
170286,3802,3
170286,4005,3
170286,4008,3
170286,4201,3
170286,4506,3
170286,4509,3
170286,4510,3
170286,4510,5
170286,4510,6
170286,4511,3
170286,5005,3
170286,5007,3
170286,5009,3
170286,5203,3
170286,5208,3
170286,5211,3
170286,5214,3
170286,5401,3
170301,501,3
170301,502,3
170301,901,3
170301,1101,3
170301,1205,3
170301,1310,3
170301,1312,3
170301,1313,3
170301,1401,3
170301,1605,3
170301,1609,3
170301,1612,3
170301,2301,3
170301,2401,3
170301,2601,3
170301,2602,3
170301,2701,3
170301,3020,3
170301,3099,3
170301,3105,3
170301,3801,3
170301,3802,3
170301,4005,3
170301,4006,3
170301,4008,3
170301,4201,3
170301,4407,3
170301,4506,3
170301,4510,3
170301,4511,3
170301,5003,3
170301,5005,3
170301,5007,3
170301,5009,3
170301,5109,3
170301,5138,3
170301,5202,3
170301,5203,3
170301,5206,3
170301,5401,3
170444,101,2
170444,301,1
170444,301,2
170444,1002,1
170444,1003,2
170444,1102,1
170444,1102,2
170444,1106,1
170444,1106,2
170444,1108,1
170444,1108,2
170444,1109,1
170444,1109,2
170444,1110,2
170444,1205,1
170444,1205,2
170444,1401,1
170444,1503,1
170444,1503,2
170444,1505,1
170444,1505,2
170444,1506,1
170444,1506,2
170444,1506,3
170444,1517,2
170444,2401,1
170444,2401,2
170444,3105,2
170444,4001,1
170444,4001,2
170444,4227,1
170444,4301,1
170444,4301,2
170444,4603,1
170444,4603,2
170444,4706,1
170444,4706,2
170444,4805,1
170444,4901,2
170444,5004,1
170444,5004,2
170444,5005,1
170444,5007,1
170444,5107,1
170444,5107,2
170444,5108,1
170444,5108,2
170444,5109,1
170444,5109,2
170444,5110,1
170444,5111,2
170444,5138,2
170444,5139,1
170444,5202,1
170444,5202,2
170444,5203,1
170444,5203,2
170444,5204,1
170444,5204,2
170444,5207,1
170444,5207,2
170444,5214,1
170444,5218,1
170444,5218,2
170532,501,3
170532,502,3
170532,1101,3
170532,1605,3
170532,1609,3
170532,2301,3
170532,2401,3
170532,2601,3
170532,2701,3
170532,3022,3
170532,3099,3
170532,3801,3
170532,3802,3
170532,4005,3
170532,4008,3
170532,4201,3
170532,4506,3
170532,4509,3
170532,4510,3
170532,4599,3
170532,5005,3
170532,5007,3
170532,5009,3
170532,5201,3
170532,5401,3
170541,1003,1
170541,1003,2
170541,1102,2
170541,1105,1
170541,1105,2
170541,1106,1
170541,1108,1
170541,1108,2
170541,1110,1
170541,1110,2
170541,1205,1
170541,1205,2
170541,1301,2
170541,1312,2
170541,1313,1
170541,1401,1
170541,1401,2
170541,1500,2
170541,1503,1
170541,1503,2
170541,1505,1
170541,1505,2
170541,1508,1
170541,1508,2
170541,1513,1
170541,1513,2
170541,1616,1
170541,2203,1
170541,2313,1
170541,2401,2
170541,3020,1
170541,3020,2
170541,4103,2
170541,4301,1
170541,4301,2
170541,4302,1
170541,4302,2
170541,4605,1
170541,4706,1
170541,4706,2
170541,4799,1
170541,4805,1
170541,4805,2
170541,5004,1
170541,5004,2
170541,5106,2
170541,5107,1
170541,5108,1
170541,5108,2
170541,5109,1
170541,5109,2
170541,5111,2
170541,5131,1
170541,5138,2
170541,5139,1
170541,5202,1
170541,5202,2
170541,5203,2
170541,5204,1
170541,5204,2
170541,5214,2
170550,1003,1
170550,1003,2
170550,1106,1
170550,1106,2
170550,1108,1
170550,1312,2
170550,1504,1
170550,1504,2
170550,1505,1
170550,1506,1
170550,1506,2
170550,1512,1
170550,1512,2
170550,1513,2
170550,1907,1
170550,1907,2
170550,2203,1
170550,2203,2
170550,2301,1
170550,2401,2
170550,3905,1
170550,4301,1
170550,4301,2
170550,4402,1
170550,4402,2
170550,4603,1
170550,4603,2
170550,4605,1
170550,4605,2
170550,4700,1
170550,4700,2
170550,4702,1
170550,4702,2
170550,4704,2
170550,4805,1
170550,4805,2
170550,5004,1
170550,5004,2
170550,5007,1
170550,5009,1
170550,5106,2
170550,5107,1
170550,5107,2
170550,5108,1
170550,5108,2
170550,5109,1
170550,5109,2
170550,5138,2
170550,5139,1
170550,5202,1
170550,5202,2
170550,5203,1
170550,5203,2
170550,5204,1
170550,5204,2
170550,5207,1
170587,1108,2
170587,1204,1
170587,1204,2
170587,1503,1
170587,1503,2
170587,1504,2
170587,2401,2
170587,4301,1
170587,4301,2
170587,4702,1
170587,4702,2
170587,4706,1
170587,4706,2
170587,4805,1
170587,4805,2
170587,5004,1
170587,5004,2
170587,5107,1
170587,5107,2
170587,5108,1
170587,5108,2
170587,5109,1
170587,5109,2
170587,5138,2
170587,5202,2
170587,5203,1
170587,5203,2
170587,5204,2
170587,5207,1
170587,5212,2
170611,1204,1
170620,103,2
170620,106,2
170620,110,2
170620,301,2
170620,901,2
170620,1101,1
170620,1101,2
170620,1102,2
170620,1104,1
170620,1107,2
170620,1108,1
170620,1110,1
170620,1110,2
170620,1205,2
170620,1301,2
170620,1312,1
170620,1312,2
170620,1401,2
170620,1500,2
170620,1505,2
170620,1505,3
170620,1506,1
170620,1513,2
170620,1601,2
170620,1907,1
170620,1907,2
170620,2301,2
170620,2401,2
170620,2601,2
170620,2701,2
170620,3001,2
170620,3099,2
170620,3105,2
170620,4005,2
170620,4008,2
170620,4201,2
170620,4301,2
170620,4510,2
170620,4511,2
170620,4805,1
170620,4805,2
170620,4899,1
170620,4899,2
170620,5004,1
170620,5004,2
170620,5007,2
170620,5009,2
170620,5100,2
170620,5106,1
170620,5106,2
170620,5107,1
170620,5107,2
170620,5108,1
170620,5108,2
170620,5109,1
170620,5109,2
170620,5110,1
170620,5111,2
170620,5138,2
170620,5202,2
170620,5203,2
170620,5204,1
170620,5204,2
170620,5209,1
170620,5209,2
170620,5214,1
170620,5214,2
170620,5401,2
170639,301,2
170639,301,3
170639,303,3
170639,501,3
170639,901,3
170639,909,3
170639,1107,2
170639,1107,3
170639,1109,3
170639,1110,2
170639,1310,3
170639,1312,2
170639,1312,3
170639,1313,3
170639,1401,2
170639,1409,3
170639,1410,3
170639,1419,3
170639,1500,2
170639,1503,2
170639,1503,3
170639,1506,2
170639,1506,3
170639,2313,3
170639,2314,3
170639,2401,2
170639,2401,3
170639,2601,3
170639,2602,3
170639,2613,3
170639,2701,3
170639,3099,3
170639,3103,3
170639,3105,2
170639,3105,3
170639,4005,2
170639,4005,3
170639,4006,3
170639,4201,3
170639,4301,1
170639,4301,2
170639,4301,3
170639,4302,2
170639,4302,3
170639,4303,2
170639,4303,3
170639,4304,3
170639,4407,2
170639,4501,3
170639,4507,1
170639,4510,3
170639,4511,3
170639,5007,3
170639,5109,1
170639,5109,2
170639,5109,3
170639,5110,3
170639,5111,3
170639,5115,2
170639,5122,3
170639,5138,3
170639,5139,1
170639,5139,2
170639,5201,2
170639,5201,3
170639,5202,3
170639,5203,2
170639,5203,3
170639,5207,3
170639,5208,3
170639,5211,3
170639,5214,3
170639,5401,3
170657,101,2
170657,183,2
170657,301,1
170657,409,2
170657,501,2
170657,502,2
170657,901,2
170657,904,2
170657,1003,1
170657,1003,2
170657,1101,2
170657,1102,1
170657,1102,2
170657,1109,1
170657,1109,2
170657,1110,1
170657,1199,1
170657,1304,2
170657,1312,2
170657,1315,1
170657,1315,2
170657,1401,2
170657,1412,2
170657,1442,1
170657,1501,2
170657,1502,1
170657,1502,2
170657,1504,1
170657,1504,2
170657,1505,1
170657,1505,2
170657,1506,2
170657,1511,1
170657,1511,2
170657,1512,1
170657,1512,2
170657,1513,1
170657,1513,2
170657,1517,1
170657,1517,2
170657,1601,2
170657,1603,1
170657,1603,2
170657,1605,1
170657,1605,2
170657,1609,1
170657,1609,2
170657,1616,1
170657,1616,2
170657,1907,1
170657,1907,2
170657,1909,1
170657,2203,1
170657,2203,2
170657,2301,2
170657,2313,2
170657,2401,1
170657,2401,2
170657,2601,2
170657,2612,1
170657,2612,2
170657,2701,2
170657,3105,1
170657,3105,2
170657,3801,2
170657,3802,2
170657,4005,2
170657,4103,2
170657,4201,2
170657,4301,1
170657,4301,2
170657,4302,1
170657,4302,2
170657,4402,1
170657,4402,2
170657,4501,2
170657,4502,2
170657,4506,2
170657,4507,2
170657,4509,2
170657,4510,2
170657,4511,2
170657,4602,1
170657,4602,2
170657,4603,1
170657,4603,2
170657,4702,1
170657,4702,2
170657,4703,1
170657,4703,2
170657,4706,1
170657,4706,2
170657,4805,1
170657,4805,2
170657,4902,1
170657,4902,2
170657,5004,1
170657,5004,2
170657,5005,1
170657,5005,2
170657,5006,1
170657,5006,2
170657,5007,2
170657,5009,1
170657,5009,2
170657,5010,2
170657,5106,2
170657,5107,1
170657,5108,1
170657,5108,2
170657,5109,1
170657,5109,2
170657,5110,1
170657,5110,2
170657,5115,2
170657,5135,1
170657,5138,2
170657,5139,1
170657,5201,2
170657,5202,1
170657,5202,2
170657,5203,1
170657,5203,2
170657,5204,2
170657,5207,1
170657,5208,1
170657,5208,2
170657,5209,1
170657,5209,2
170657,5210,2
170657,5211,2
170657,5212,2
170657,5215,1
170657,5215,2
170657,5218,1
170657,5218,2
170657,5219,1
170657,5219,2
170657,5220,1
170657,5220,2
170657,5401,2
170675,402,3
170675,402,5
170675,403,5
170675,403,8
170675,404,1
170675,404,5
170675,405,3
170675,405,5
170675,409,1
170675,409,3
170675,409,5
170675,499,5
170675,499,8
170675,901,3
170675,901,8
170675,907,1
170675,907,2
170675,907,3
170675,909,8
170675,1001,1
170675,1001,3
170675,1001,5
170675,1001,8
170675,1003,3
170675,1101,3
170675,1101,5
170675,1101,6
170675,1101,8
170675,1104,5
170675,1107,1
170675,1107,3
170675,1107,5
170675,1108,1
170675,1108,3
170675,1108,8
170675,1110,8
170675,1305,5
170675,1305,8
170675,1313,5
170675,1404,5
170675,1405,3
170675,1405,5
170675,1408,3
170675,1408,5
170675,1408,6
170675,1408,8
170675,1409,3
170675,1409,5
170675,1410,1
170675,1410,3
170675,1419,3
170675,1419,5
170675,1419,6
170675,1427,5
170675,1433,5
170675,1435,3
170675,1435,5
170675,1436,5
170675,1436,6
170675,1442,1
170675,1442,3
170675,1499,5
170675,1500,2
170675,1500,3
170675,1500,5
170675,1503,1
170675,1503,3
170675,1503,5
170675,1503,8
170675,1505,1
170675,1505,8
170675,1506,2
170675,1508,2
170675,1508,8
170675,1510,2
170675,1510,3
170675,1513,8
170675,1515,3
170675,1515,5
170675,2301,3
170675,2313,8
170675,2401,2
170675,2401,3
170675,2602,3
170675,2701,3
170675,3008,3
170675,3012,5
170675,3017,5
170675,4005,3
170675,4008,3
170675,4103,2
170675,4201,3
170675,4228,1
170675,4302,5
170675,4302,8
170675,5001,3
170675,5004,1
170675,5004,3
170675,5004,5
170675,5004,8
170675,5107,8
170675,5111,1
170675,5111,3
170675,5127,8
170675,5138,3
170675,5202,3
170675,5202,5
170675,5202,6
170675,5202,8
170675,5203,3
170675,5207,1
170675,5207,3
170675,5208,3
170675,5211,3
170675,5211,5
170675,5212,3
170675,5213,6
170675,5214,3
170675,5220,3
170675,5220,5
170675,5220,8
170675,5301,3
170675,5301,5
170736,1204,1
170790,183,2
170790,901,1
170790,901,2
170790,909,1
170790,909,2
170790,1101,1
170790,1101,2
170790,1102,1
170790,1102,2
170790,1107,2
170790,1110,1
170790,1110,2
170790,1205,1
170790,1205,2
170790,1312,2
170790,1313,2
170790,1315,2
170790,1399,1
170790,1399,2
170790,1401,1
170790,1401,2
170790,1436,2
170790,1499,2
170790,1502,1
170790,1502,2
170790,1503,1
170790,1503,2
170790,1504,1
170790,1504,2
170790,1505,1
170790,1505,2
170790,1506,1
170790,1506,2
170790,1507,1
170790,1507,2
170790,1508,1
170790,1510,1
170790,1510,2
170790,1511,1
170790,1511,2
170790,1513,1
170790,1513,2
170790,1517,1
170790,1599,1
170790,1907,1
170790,1907,2
170790,2203,2
170790,2301,2
170790,2401,1
170790,2401,2
170790,2601,2
170790,2612,2
170790,2701,2
170790,3019,2
170790,3020,1
170790,3020,2
170790,3105,2
170790,4005,2
170790,4008,2
170790,4201,2
170790,4227,1
170790,4301,1
170790,4301,2
170790,4302,1
170790,4302,2
170790,4303,1
170790,4303,2
170790,4407,1
170790,4407,2
170790,4510,2
170790,4602,1
170790,4603,1
170790,4605,1
170790,4699,2
170790,4700,1
170790,4701,1
170790,4701,2
170790,4702,1
170790,4703,1
170790,4703,2
170790,4704,1
170790,4704,2
170790,4706,1
170790,4706,2
170790,4799,1
170790,4805,1
170790,4807,1
170790,4899,1
170790,5004,1
170790,5004,2
170790,5007,2
170790,5009,1
170790,5100,2
170790,5107,2
170790,5108,1
170790,5108,2
170790,5109,1
170790,5109,2
170790,5110,2
170790,5111,1
170790,5111,2
170790,5123,2
170790,5131,2
170790,5138,2
170790,5201,1
170790,5201,2
170790,5202,1
170790,5202,2
170790,5203,1
170790,5203,2
170790,5204,1
170790,5207,1
170790,5207,2
170790,5208,1
170790,5208,2
170790,5209,1
170790,5209,2
170790,5210,2
170790,5214,1
170790,5214,2
170790,5401,2
170806,113,3
170806,301,1
170806,301,3
170806,501,1
170806,904,3
170806,907,2
170806,907,3
170806,999,2
170806,999,3
170806,1101,1
170806,1101,2
170806,1107,2
170806,1107,3
170806,1301,1
170806,1303,5
170806,1304,1
170806,1304,5
170806,1304,6
170806,1304,7
170806,1310,5
170806,1310,8
170806,1312,1
170806,1312,3
170806,1312,4
170806,1312,5
170806,1312,8
170806,1313,1
170806,1313,3
170806,1313,5
170806,1313,8
170806,1314,1
170806,1314,5
170806,1314,8
170806,1399,1
170806,1399,3
170806,1399,5
170806,1499,3
170806,1507,1
170806,1507,2
170806,1507,3
170806,1603,1
170806,1609,1
170806,1609,3
170806,1616,1
170806,1616,2
170806,1616,3
170806,1901,1
170806,1901,3
170806,1902,1
170806,1902,2
170806,1902,3
170806,1905,2
170806,1905,3
170806,1907,1
170806,1907,2
170806,1907,3
170806,2200,3
170806,2203,1
170806,2203,2
170806,2203,3
170806,2203,8
170806,2301,1
170806,2301,2
170806,2301,3
170806,2313,3
170806,2313,8
170806,2401,2
170806,2401,3
170806,2401,5
170806,2601,1
170806,2601,3
170806,2602,3
170806,2701,1
170806,2701,3
170806,3011,1
170806,3011,2
170806,3011,3
170806,3018,2
170806,3018,3
170806,3033,1
170806,3105,3
170806,3802,2
170806,3802,3
170806,3905,3
170806,3907,3
170806,3907,5
170806,4005,1
170806,4005,3
170806,4199,2
170806,4199,3
170806,4201,3
170806,4227,1
170806,4228,1
170806,4228,5
170806,4299,1
170806,4299,3
170806,4301,1
170806,4301,2
170806,4301,3
170806,4301,5
170806,4301,8
170806,4302,1
170806,4302,2
170806,4302,3
170806,4304,1
170806,4304,3
170806,4304,8
170806,4399,1
170806,4399,2
170806,4399,3
170806,4399,8
170806,4402,1
170806,4402,3
170806,4407,1
170806,4407,3
170806,4407,5
170806,4407,8
170806,4510,3
170806,4511,3
170806,4599,5
170806,5003,3
170806,5004,1
170806,5004,2
170806,5004,3
170806,5006,1
170806,5007,3
170806,5009,1
170806,5009,3
170806,5010,3
170806,5100,3
170806,5107,3
170806,5107,5
170806,5107,8
170806,5110,3
170806,5111,1
170806,5111,3
170806,5115,1
170806,5115,8
170806,5122,5
170806,5131,3
170806,5131,5
170806,5132,8
170806,5138,1
170806,5138,2
170806,5138,3
170806,5138,5
170806,5138,6
170806,5138,7
170806,5138,8
170806,5201,8
170806,5202,1
170806,5202,2
170806,5202,3
170806,5202,5
170806,5202,8
170806,5203,1
170806,5203,3
170806,5203,5
170806,5207,1
170806,5209,3
170806,5210,2
170806,5210,3
170806,5210,8
170806,5211,3
170806,5211,5
170806,5211,8
170806,5212,3
170806,5212,8
170806,5214,2
170806,5214,3
170806,5214,8
170806,5401,1
170806,5401,3
170806,5401,5
170967,901,3
170967,901,5
170967,909,3
170967,1110,3
170967,1312,3
170967,1399,3
170967,1907,3
170967,2301,3
170967,2313,3
170967,2401,2
170967,2401,3
170967,2601,3
170967,3017,3
170967,3099,3
170967,3099,5
170967,3105,3
170967,3601,3
170967,3902,3
170967,3903,3
